timestamp,product,side,quote_price,quoted_qty,server_fv,edge_at_quote,filled_qty,fill_price,markout_h1,markout_h5,markout_h20,markout_h50
63700,ASH_COATED_OSMIUM,bid,10000,5,9996.546875,-3.453125,0,,-3.28515625,-3.9501953125,-3.615234375,-3.2451171875
63800,ASH_COATED_OSMIUM,bid,10000,5,9996.71484375,-3.28515625,0,,-3.5927734375,-3.6591796875,-3.20703125,-3.6357421875
63900,ASH_COATED_OSMIUM,bid,10000,5,9996.4072265625,-3.5927734375,0,,-3.982421875,-3.7080078125,-3.359375,-3.607421875
64000,ASH_COATED_OSMIUM,bid,10000,5,9996.017578125,-3.982421875,0,,-4.1015625,-3.787109375,-2.916015625,-3.052734375
64100,ASH_COATED_OSMIUM,bid,10000,5,9995.8984375,-4.1015625,0,,-3.9501953125,-3.7353515625,-3.048828125,-3.0400390625
64200,ASH_COATED_OSMIUM,bid,10000,5,9996.0498046875,-3.9501953125,0,,-3.6591796875,-3.6455078125,-2.462890625,-2.8974609375
64300,ASH_COATED_OSMIUM,bid,10000,5,9996.3408203125,-3.6591796875,0,,-3.7080078125,-3.306640625,-2.626953125,-2.896484375
64400,ASH_COATED_OSMIUM,bid,10000,5,9996.2919921875,-3.7080078125,0,,-3.787109375,-3.7685546875,-3.01171875,-3.3115234375
64500,ASH_COATED_OSMIUM,bid,10000,5,9996.212890625,-3.787109375,0,,-3.7353515625,-3.9853515625,-3.0751953125,-3.322265625
64600,ASH_COATED_OSMIUM,bid,10000,5,9996.2646484375,-3.7353515625,0,,-3.6455078125,-4.7275390625,-3.0478515625,-3.2353515625
64700,ASH_COATED_OSMIUM,bid,10000,5,9996.3544921875,-3.6455078125,0,,-3.306640625,-4.642578125,-3.2001953125,-2.9189453125
64800,ASH_COATED_OSMIUM,bid,10000,5,9996.693359375,-3.306640625,0,,-3.7685546875,-4.3291015625,-3.1455078125,-2.654296875
64900,ASH_COATED_OSMIUM,bid,10000,5,9996.2314453125,-3.7685546875,0,,-3.9853515625,-3.6728515625,-3.2373046875,-2.939453125
65000,ASH_COATED_OSMIUM,bid,10000,5,9996.0146484375,-3.9853515625,0,,-4.7275390625,-3.412109375,-3.083984375,-2.740234375
65100,ASH_COATED_OSMIUM,bid,10000,5,9995.2724609375,-4.7275390625,0,,-4.642578125,-2.951171875,-3.2119140625,-2.9990234375
65200,ASH_COATED_OSMIUM,bid,10000,5,9995.357421875,-4.642578125,0,,-4.3291015625,-3.615234375,-3.470703125,-2.6533203125
65300,ASH_COATED_OSMIUM,bid,10000,5,9995.6708984375,-4.3291015625,0,,-3.6728515625,-3.20703125,-3.5546875,-2.9521484375
65400,ASH_COATED_OSMIUM,bid,10000,5,9996.3271484375,-3.6728515625,0,,-3.412109375,-3.359375,-3.0009765625,-2.630859375
65500,ASH_COATED_OSMIUM,bid,10000,5,9996.587890625,-3.412109375,0,,-2.951171875,-2.916015625,-2.994140625,-2.55859375
65600,ASH_COATED_OSMIUM,bid,10000,5,9997.048828125,-2.951171875,0,,-3.615234375,-3.048828125,-3.3544921875,-2.6279296875
65700,ASH_COATED_OSMIUM,bid,10000,5,9996.384765625,-3.615234375,0,,-3.20703125,-2.462890625,-3.6904296875,-2.455078125
65800,ASH_COATED_OSMIUM,bid,10000,5,9996.79296875,-3.20703125,0,,-3.359375,-2.626953125,-2.982421875,-2.728515625
65900,ASH_COATED_OSMIUM,bid,10000,5,9996.640625,-3.359375,0,,-2.916015625,-3.01171875,-3.2998046875,-2.552734375
66000,ASH_COATED_OSMIUM,bid,10000,5,9997.083984375,-2.916015625,0,,-3.048828125,-3.0751953125,-3.0869140625,-2.0908203125
66100,ASH_COATED_OSMIUM,bid,10000,5,9996.951171875,-3.048828125,0,,-2.462890625,-3.0478515625,-2.767578125,-2.3251953125
66200,ASH_COATED_OSMIUM,bid,10001,5,9997.537109375,-3.462890625,0,,-3.626953125,-4.2001953125,-3.98046875,-3.2587890625
66300,ASH_COATED_OSMIUM,bid,10001,5,9997.373046875,-3.626953125,0,,-4.01171875,-4.1455078125,-4.1279296875,-3.5478515625
66400,ASH_COATED_OSMIUM,bid,10001,5,9996.98828125,-4.01171875,0,,-4.0751953125,-4.2373046875,-3.69921875,-3.4140625
66500,ASH_COATED_OSMIUM,bid,10001,5,9996.9248046875,-4.0751953125,0,,-4.0478515625,-4.083984375,-3.99609375,-2.8330078125
66600,ASH_COATED_OSMIUM,bid,10001,5,9996.9521484375,-4.0478515625,0,,-4.2001953125,-4.2119140625,-4.3828125,-3.0341796875
66700,ASH_COATED_OSMIUM,bid,10001,5,9996.7998046875,-4.2001953125,0,,-4.1455078125,-4.470703125,-4.2451171875,-2.6845703125
66800,ASH_COATED_OSMIUM,bid,10001,5,9996.8544921875,-4.1455078125,0,,-4.2373046875,-4.5546875,-4.6357421875,-2.091796875
66900,ASH_COATED_OSMIUM,bid,10001,5,9996.7626953125,-4.2373046875,0,,-4.083984375,-4.0009765625,-4.607421875,-2.150390625
67000,ASH_COATED_OSMIUM,bid,10001,5,9996.916015625,-4.083984375,0,,-4.2119140625,-3.994140625,-4.052734375,-1.9755859375
67100,ASH_COATED_OSMIUM,bid,10001,5,9996.7880859375,-4.2119140625,0,,-4.470703125,-4.3544921875,-4.0400390625,-1.6328125
67200,ASH_COATED_OSMIUM,bid,10001,5,9996.529296875,-4.470703125,0,,-4.5546875,-4.6904296875,-3.8974609375,-2.0791015625
67300,ASH_COATED_OSMIUM,bid,10001,5,9996.4453125,-4.5546875,0,,-4.0009765625,-3.982421875,-3.896484375,-1.7451171875
67400,ASH_COATED_OSMIUM,bid,10001,5,9996.9990234375,-4.0009765625,0,,-3.994140625,-4.2998046875,-4.3115234375,-1.7421875
67500,ASH_COATED_OSMIUM,bid,10001,5,9997.005859375,-3.994140625,0,,-4.3544921875,-4.0869140625,-4.322265625,-1.328125
67600,ASH_COATED_OSMIUM,bid,9994,5,9996.6455078125,2.6455078125,5,9994,2.3095703125,3.232421875,2.7646484375,5.6865234375
67600,ASH_COATED_OSMIUM,bid,9997,5,9996.6455078125,-0.3544921875,5,9994,-0.6904296875,0.232421875,-0.2353515625,2.6865234375
67700,ASH_COATED_OSMIUM,bid,10000,5,9996.3095703125,-3.6904296875,0,,-2.982421875,-2.98046875,-2.9189453125,-0.263671875
67800,ASH_COATED_OSMIUM,bid,10000,5,9997.017578125,-2.982421875,0,,-3.2998046875,-3.1279296875,-2.654296875,-0.1142578125
67900,ASH_COATED_OSMIUM,bid,10000,5,9996.7001953125,-3.2998046875,0,,-3.0869140625,-2.69921875,-2.939453125,-0.1083984375
68000,ASH_COATED_OSMIUM,bid,10000,5,9996.9130859375,-3.0869140625,0,,-2.767578125,-2.99609375,-2.740234375,-0.2470703125
68100,ASH_COATED_OSMIUM,bid,10000,5,9997.232421875,-2.767578125,0,,-2.98046875,-3.3828125,-2.9990234375,-0.1279296875
68200,ASH_COATED_OSMIUM,bid,10000,5,9997.01953125,-2.98046875,0,,-3.1279296875,-3.2451171875,-2.6533203125,-0.0068359375
68300,ASH_COATED_OSMIUM,bid,10000,5,9996.8720703125,-3.1279296875,0,,-2.69921875,-3.6357421875,-2.9521484375,0.3232421875
68400,ASH_COATED_OSMIUM,bid,10000,5,9997.30078125,-2.69921875,0,,-2.99609375,-3.607421875,-2.630859375,0.568359375
68500,ASH_COATED_OSMIUM,bid,10000,5,9997.00390625,-2.99609375,0,,-3.3828125,-3.052734375,-2.55859375,1.068359375
68600,ASH_COATED_OSMIUM,bid,10000,5,9996.6171875,-3.3828125,0,,-3.2451171875,-3.0400390625,-2.6279296875,1.2705078125
68700,ASH_COATED_OSMIUM,bid,10000,5,9996.7548828125,-3.2451171875,0,,-3.6357421875,-2.8974609375,-2.455078125,1.5947265625
68800,ASH_COATED_OSMIUM,bid,10000,5,9996.3642578125,-3.6357421875,0,,-3.607421875,-2.896484375,-2.728515625,1.8037109375
68900,ASH_COATED_OSMIUM,bid,10000,5,9996.392578125,-3.607421875,0,,-3.052734375,-3.3115234375,-2.552734375,1.8720703125
69000,ASH_COATED_OSMIUM,bid,10000,5,9996.947265625,-3.052734375,0,,-3.0400390625,-3.322265625,-2.0908203125,1.921875
69100,ASH_COATED_OSMIUM,bid,10000,5,9996.9599609375,-3.0400390625,0,,-2.8974609375,-3.2353515625,-2.3251953125,2.056640625
69200,ASH_COATED_OSMIUM,bid,10000,5,9997.1025390625,-2.8974609375,0,,-2.896484375,-2.9189453125,-2.2587890625,1.921875
69300,ASH_COATED_OSMIUM,bid,10000,5,9997.103515625,-2.896484375,0,,-3.3115234375,-2.654296875,-2.5478515625,1.8662109375
69400,ASH_COATED_OSMIUM,bid,9994,8,9996.6884765625,2.6884765625,8,9994,2.677734375,3.060546875,3.5859375,7.9306640625
69400,ASH_COATED_OSMIUM,bid,9997,5,9996.6884765625,-0.3115234375,5,9994,-0.322265625,0.060546875,0.5859375,4.9306640625
69500,ASH_COATED_OSMIUM,bid,10000,5,9996.677734375,-3.322265625,0,,-3.2353515625,-2.740234375,-1.8330078125,1.8173828125
69600,ASH_COATED_OSMIUM,bid,10000,5,9996.7646484375,-3.2353515625,0,,-2.9189453125,-2.9990234375,-2.0341796875,2.0546875
69700,ASH_COATED_OSMIUM,bid,10000,5,9997.0810546875,-2.9189453125,0,,-2.654296875,-2.6533203125,-1.6845703125,1.779296875
69800,ASH_COATED_OSMIUM,bid,10000,5,9997.345703125,-2.654296875,0,,-2.939453125,-2.9521484375,-1.091796875,1.59375
69900,ASH_COATED_OSMIUM,bid,10000,5,9997.060546875,-2.939453125,0,,-2.740234375,-2.630859375,-1.150390625,1.7314453125
70000,ASH_COATED_OSMIUM,bid,10000,5,9997.259765625,-2.740234375,0,,-2.9990234375,-2.55859375,-0.9755859375,2.16796875
70100,ASH_COATED_OSMIUM,bid,10000,5,9997.0009765625,-2.9990234375,0,,-2.6533203125,-2.6279296875,-0.6328125,1.8935546875
70200,ASH_COATED_OSMIUM,bid,10000,5,9997.3466796875,-2.6533203125,0,,-2.9521484375,-2.455078125,-1.0791015625,2.0126953125
70300,ASH_COATED_OSMIUM,bid,10000,5,9997.0478515625,-2.9521484375,0,,-2.630859375,-2.728515625,-0.7451171875,2.228515625
70400,ASH_COATED_OSMIUM,bid,10000,5,9997.369140625,-2.630859375,0,,-2.55859375,-2.552734375,-0.7421875,2.2529296875
70500,ASH_COATED_OSMIUM,bid,9995,7,9997.44140625,2.44140625,7,9995,2.3720703125,2.9091796875,4.671875,7.0400390625
70500,ASH_COATED_OSMIUM,bid,9997,5,9997.44140625,0.44140625,5,9995,0.3720703125,0.9091796875,2.671875,5.0400390625
70600,ASH_COATED_OSMIUM,bid,9999,5,9997.3720703125,-1.6279296875,0,,-1.455078125,-1.3251953125,0.6865234375,2.6787109375
70700,ASH_COATED_OSMIUM,bid,9999,5,9997.544921875,-1.455078125,0,,-1.728515625,-1.2587890625,0.736328125,2.46875
70800,ASH_COATED_OSMIUM,bid,9999,5,9997.271484375,-1.728515625,0,,-1.552734375,-1.5478515625,0.8857421875,2.30859375
70900,ASH_COATED_OSMIUM,bid,9999,5,9997.447265625,-1.552734375,0,,-1.0908203125,-1.4140625,0.8916015625,2.0224609375
71000,ASH_COATED_OSMIUM,bid,9999,5,9997.9091796875,-1.0908203125,0,,-1.3251953125,-0.8330078125,0.7529296875,1.83984375
71100,ASH_COATED_OSMIUM,bid,9999,5,9997.6748046875,-1.3251953125,0,,-1.2587890625,-1.0341796875,0.8720703125,1.87890625
71200,ASH_COATED_OSMIUM,bid,9999,5,9997.7412109375,-1.2587890625,0,,-1.5478515625,-0.6845703125,0.9931640625,2.09375
71300,ASH_COATED_OSMIUM,bid,9999,5,9997.4521484375,-1.5478515625,0,,-1.4140625,-0.091796875,1.3232421875,2.0908203125
71400,ASH_COATED_OSMIUM,bid,9999,5,9997.5859375,-1.4140625,0,,-0.8330078125,-0.150390625,1.568359375,2.322265625
71500,ASH_COATED_OSMIUM,bid,9999,5,9998.1669921875,-0.8330078125,0,,-1.0341796875,0.0244140625,2.068359375,2.6123046875
71600,ASH_COATED_OSMIUM,bid,9999,2,9997.9658203125,-1.0341796875,2,9999,-0.6845703125,0.3671875,2.2705078125,2.9970703125
71600,ASH_COATED_OSMIUM,bid,9998,5,9997.9658203125,-0.0341796875,0,,0.3154296875,1.3671875,3.2705078125,3.9970703125
71700,ASH_COATED_OSMIUM,bid,9999,5,9998.3154296875,-0.6845703125,0,,-0.091796875,-0.0791015625,2.5947265625,3.6796875
71800,ASH_COATED_OSMIUM,bid,10000,5,9998.908203125,-1.091796875,0,,-1.150390625,-0.7451171875,1.8037109375,2.90234375
71900,ASH_COATED_OSMIUM,bid,10000,5,9998.849609375,-1.150390625,0,,-0.9755859375,-0.7421875,1.8720703125,2.60546875
72000,ASH_COATED_OSMIUM,bid,10000,5,9999.0244140625,-0.9755859375,0,,-0.6328125,-0.328125,1.921875,2.412109375
72100,ASH_COATED_OSMIUM,bid,10000,5,9999.3671875,-0.6328125,0,,-1.0791015625,-0.3134765625,2.056640625,2.1806640625
72200,ASH_COATED_OSMIUM,bid,10000,5,9998.9208984375,-1.0791015625,0,,-0.7451171875,-0.263671875,1.921875,2.591796875
72300,ASH_COATED_OSMIUM,bid,10000,5,9999.2548828125,-0.7451171875,0,,-0.7421875,-0.1142578125,1.8662109375,2.8251953125
72400,ASH_COATED_OSMIUM,bid,10000,5,9999.2578125,-0.7421875,0,,-0.328125,-0.1083984375,1.9306640625,3.4775390625
72500,ASH_COATED_OSMIUM,bid,10000,5,9999.671875,-0.328125,0,,-0.3134765625,-0.2470703125,1.8173828125,3.0126953125
72600,ASH_COATED_OSMIUM,bid,10000,5,9999.6865234375,-0.3134765625,0,,-0.263671875,-0.1279296875,2.0546875,3.009765625
72700,ASH_COATED_OSMIUM,bid,10000,5,9999.736328125,-0.263671875,0,,-0.1142578125,-0.0068359375,1.779296875,3.3173828125
72800,ASH_COATED_OSMIUM,bid,10001,5,9999.8857421875,-1.1142578125,0,,-1.1083984375,-0.6767578125,0.59375,1.58984375
72900,ASH_COATED_OSMIUM,bid,10001,5,9999.8916015625,-1.1083984375,0,,-1.2470703125,-0.431640625,0.7314453125,1.5107421875
73000,ASH_COATED_OSMIUM,bid,10001,5,9999.7529296875,-1.2470703125,0,,-1.1279296875,0.068359375,1.16796875,1.111328125
73100,ASH_COATED_OSMIUM,bid,10001,5,9999.8720703125,-1.1279296875,0,,-1.0068359375,0.2705078125,0.8935546875,0.6435546875
73200,ASH_COATED_OSMIUM,bid,10001,5,9999.9931640625,-1.0068359375,0,,-0.6767578125,0.5947265625,1.0126953125,0.41796875
73300,ASH_COATED_OSMIUM,bid,10001,5,10000.3232421875,-0.6767578125,0,,-0.431640625,0.8037109375,1.228515625,0.6923828125
73400,ASH_COATED_OSMIUM,bid,10001,5,10000.568359375,-0.431640625,0,,0.068359375,0.8720703125,1.2529296875,0.5478515625
73500,ASH_COATED_OSMIUM,bid,10001,5,10001.068359375,0.068359375,0,,0.2705078125,0.921875,1.0400390625,0.8193359375
73600,ASH_COATED_OSMIUM,bid,10001,5,10001.2705078125,0.2705078125,0,,0.5947265625,1.056640625,0.6787109375,0.6865234375
73700,ASH_COATED_OSMIUM,bid,10002,5,10001.5947265625,-0.4052734375,0,,-0.1962890625,-0.078125,-0.53125,-0.7138671875
73800,ASH_COATED_OSMIUM,bid,10002,5,10001.8037109375,-0.1962890625,0,,-0.1279296875,-0.1337890625,-0.69140625,-0.611328125
73900,ASH_COATED_OSMIUM,bid,10002,5,10001.8720703125,-0.1279296875,0,,-0.078125,-0.0693359375,-0.9775390625,-0.2373046875
74000,ASH_COATED_OSMIUM,bid,10002,5,10001.921875,-0.078125,0,,0.056640625,-0.1826171875,-1.16015625,0.1630859375
74100,ASH_COATED_OSMIUM,bid,10002,5,10002.056640625,0.056640625,0,,-0.078125,0.0546875,-1.12109375,0.34765625
74200,ASH_COATED_OSMIUM,bid,10002,5,10001.921875,-0.078125,0,,-0.1337890625,-0.220703125,-0.90625,0.326171875
74300,ASH_COATED_OSMIUM,bid,10002,5,10001.8662109375,-0.1337890625,0,,-0.0693359375,-0.40625,-0.9091796875,0.6103515625
74400,ASH_COATED_OSMIUM,bid,10003,5,10001.9306640625,-1.0693359375,0,,-1.1826171875,-1.2685546875,-1.677734375,-0.8388671875
74500,ASH_COATED_OSMIUM,bid,10003,5,10001.8173828125,-1.1826171875,0,,-0.9453125,-0.83203125,-1.3876953125,-0.6494140625
74600,ASH_COATED_OSMIUM,bid,10003,5,10002.0546875,-0.9453125,0,,-1.220703125,-1.1064453125,-1.0029296875,-1.0302734375
74700,ASH_COATED_OSMIUM,bid,10003,5,10001.779296875,-1.220703125,0,,-1.40625,-0.9873046875,-0.3203125,-0.740234375
74800,ASH_COATED_OSMIUM,bid,10003,5,10001.59375,-1.40625,0,,-1.2685546875,-0.771484375,-0.09765625,-1.0224609375
74900,ASH_COATED_OSMIUM,bid,10003,5,10001.7314453125,-1.2685546875,0,,-0.83203125,-0.7470703125,-0.39453125,-1.2021484375
75000,ASH_COATED_OSMIUM,bid,10003,5,10002.16796875,-0.83203125,0,,-1.1064453125,-0.9599609375,-0.587890625,-1.2060546875
75100,ASH_COATED_OSMIUM,bid,10003,5,10001.8935546875,-1.1064453125,0,,-0.9873046875,-1.3212890625,-0.8193359375,-1.205078125
75200,ASH_COATED_OSMIUM,bid,10003,5,10002.0126953125,-0.9873046875,0,,-0.771484375,-1.53125,-0.408203125,-1.1005859375
75300,ASH_COATED_OSMIUM,bid,10003,5,10002.228515625,-0.771484375,0,,-0.7470703125,-1.69140625,-0.1748046875,-0.88671875
75400,ASH_COATED_OSMIUM,bid,10004,5,10002.2529296875,-1.7470703125,0,,-1.9599609375,-2.9775390625,-0.5224609375,-1.9052734375
75500,ASH_COATED_OSMIUM,bid,10004,5,10002.0400390625,-1.9599609375,0,,-2.3212890625,-3.16015625,-0.9873046875,-1.822265625
75600,ASH_COATED_OSMIUM,bid,10004,5,10001.6787109375,-2.3212890625,0,,-2.53125,-3.12109375,-0.990234375,-1.9443359375
75700,ASH_COATED_OSMIUM,bid,10004,5,10001.46875,-2.53125,0,,-2.69140625,-2.90625,-0.6826171875,-1.9599609375
75800,ASH_COATED_OSMIUM,bid,10004,5,10001.30859375,-2.69140625,0,,-2.9775390625,-2.9091796875,-1.41015625,-2.2900390625
75900,ASH_COATED_OSMIUM,bid,10004,5,10001.0224609375,-2.9775390625,0,,-3.16015625,-2.677734375,-1.4892578125,-2.6748046875
76000,ASH_COATED_OSMIUM,bid,10004,5,10000.83984375,-3.16015625,0,,-3.12109375,-2.3876953125,-1.888671875,-3.0615234375
76100,ASH_COATED_OSMIUM,bid,10002,3,10000.87890625,-1.12109375,3,10002,-0.90625,-0.0029296875,-0.3564453125,-1.248046875
76100,ASH_COATED_OSMIUM,bid,10002,5,10000.87890625,-1.12109375,3,10002,-0.90625,-0.0029296875,-0.3564453125,-1.248046875
76200,ASH_COATED_OSMIUM,bid,10004,5,10001.09375,-2.90625,0,,-2.9091796875,-1.3203125,-2.58203125,-3.728515625
76300,ASH_COATED_OSMIUM,bid,10004,5,10001.0908203125,-2.9091796875,0,,-2.677734375,-1.09765625,-2.3076171875,-4.3525390625
76400,ASH_COATED_OSMIUM,bid,10004,5,10001.322265625,-2.677734375,0,,-2.3876953125,-1.39453125,-2.4521484375,-4.3759765625
76500,ASH_COATED_OSMIUM,bid,10004,5,10001.6123046875,-2.3876953125,0,,-2.0029296875,-1.587890625,-2.1806640625,-4.39453125
76600,ASH_COATED_OSMIUM,bid,10004,5,10001.9970703125,-2.0029296875,0,,-1.3203125,-1.8193359375,-2.3134765625,-4.26171875
76700,ASH_COATED_OSMIUM,bid,10004,5,10002.6796875,-1.3203125,0,,-1.09765625,-1.408203125,-2.7138671875,-4.91015625
76800,ASH_COATED_OSMIUM,bid,10004,5,10002.90234375,-1.09765625,0,,-1.39453125,-1.1748046875,-2.611328125,-4.79296875
76900,ASH_COATED_OSMIUM,bid,10004,5,10002.60546875,-1.39453125,0,,-1.587890625,-0.5224609375,-2.2373046875,-4.90234375
77000,ASH_COATED_OSMIUM,bid,10004,5,10002.412109375,-1.587890625,0,,-1.8193359375,-0.9873046875,-1.8369140625,-5.166015625
77100,ASH_COATED_OSMIUM,bid,10004,5,10002.1806640625,-1.8193359375,0,,-1.408203125,-0.990234375,-1.65234375,-5.4306640625
77200,ASH_COATED_OSMIUM,bid,10004,5,10002.591796875,-1.408203125,0,,-1.1748046875,-0.6826171875,-1.673828125,-5.666015625
77300,ASH_COATED_OSMIUM,bid,10004,5,10002.8251953125,-1.1748046875,0,,-0.5224609375,-1.41015625,-1.3896484375,-5.2041015625
77400,ASH_COATED_OSMIUM,bid,10005,5,10003.4775390625,-1.5224609375,0,,-1.9873046875,-2.4892578125,-2.8388671875,-6.314453125
77500,ASH_COATED_OSMIUM,bid,10005,5,10003.0126953125,-1.9873046875,0,,-1.990234375,-2.888671875,-2.6494140625,-6.33984375
77600,ASH_COATED_OSMIUM,bid,10005,5,10003.009765625,-1.990234375,0,,-1.6826171875,-3.3564453125,-3.0302734375,-6.4208984375
77700,ASH_COATED_OSMIUM,bid,10005,5,10003.3173828125,-1.6826171875,0,,-2.41015625,-3.58203125,-2.740234375,-6.837890625
77800,ASH_COATED_OSMIUM,bid,10005,5,10002.58984375,-2.41015625,0,,-2.4892578125,-3.3076171875,-3.0224609375,-6.935546875
77900,ASH_COATED_OSMIUM,bid,10005,5,10002.5107421875,-2.4892578125,0,,-2.888671875,-3.4521484375,-3.2021484375,-6.7294921875
78000,ASH_COATED_OSMIUM,bid,10005,5,10002.111328125,-2.888671875,0,,-3.3564453125,-3.1806640625,-3.2060546875,-6.8974609375
78100,ASH_COATED_OSMIUM,bid,10005,5,10001.6435546875,-3.3564453125,0,,-3.58203125,-3.3134765625,-3.205078125,-7.23828125
78200,ASH_COATED_OSMIUM,bid,10005,5,10001.41796875,-3.58203125,0,,-3.3076171875,-3.7138671875,-3.1005859375,-7.5869140625
78300,ASH_COATED_OSMIUM,bid,10005,5,10001.6923828125,-3.3076171875,0,,-3.4521484375,-3.611328125,-2.88671875,-7.6240234375
78400,ASH_COATED_OSMIUM,bid,10005,5,10001.5478515625,-3.4521484375,0,,-3.1806640625,-3.2373046875,-2.9052734375,-7.6337890625
78500,ASH_COATED_OSMIUM,bid,10005,5,10001.8193359375,-3.1806640625,0,,-3.3134765625,-2.8369140625,-2.822265625,-8.064453125
78600,ASH_COATED_OSMIUM,bid,10005,5,10001.6865234375,-3.3134765625,0,,-3.7138671875,-2.65234375,-2.9443359375,-7.73828125
78700,ASH_COATED_OSMIUM,bid,10005,5,10001.2861328125,-3.7138671875,0,,-3.611328125,-2.673828125,-2.9599609375,-8.32421875
78800,ASH_COATED_OSMIUM,bid,10005,5,10001.388671875,-3.611328125,0,,-3.2373046875,-2.3896484375,-3.2900390625,-8.0009765625
78900,ASH_COATED_OSMIUM,bid,10005,5,10001.7626953125,-3.2373046875,0,,-2.8369140625,-2.8388671875,-3.6748046875,-8.50390625
79000,ASH_COATED_OSMIUM,bid,10005,5,10002.1630859375,-2.8369140625,0,,-2.65234375,-2.6494140625,-4.0615234375,-8.642578125
79100,ASH_COATED_OSMIUM,bid,10005,5,10002.34765625,-2.65234375,0,,-2.673828125,-3.0302734375,-4.248046875,-8.3505859375
79200,ASH_COATED_OSMIUM,bid,10005,5,10002.326171875,-2.673828125,0,,-2.3896484375,-2.740234375,-4.728515625,-8.126953125
79300,ASH_COATED_OSMIUM,bid,10005,5,10002.6103515625,-2.3896484375,0,,-2.8388671875,-3.0224609375,-5.3525390625,-7.9404296875
79400,ASH_COATED_OSMIUM,bid,10000,10,10002.1611328125,2.1611328125,10,10000,2.3505859375,1.7978515625,-0.3759765625,-2.6943359375
79400,ASH_COATED_OSMIUM,bid,10003,5,10002.1611328125,-0.8388671875,5,10000,-0.6494140625,-1.2021484375,-3.3759765625,-5.6943359375
79500,ASH_COATED_OSMIUM,bid,10004,5,10002.3505859375,-1.6494140625,0,,-2.0302734375,-2.2060546875,-4.39453125,-6.6806640625
79600,ASH_COATED_OSMIUM,bid,10004,5,10001.9697265625,-2.0302734375,0,,-1.740234375,-2.205078125,-4.26171875,-6.6142578125
79700,ASH_COATED_OSMIUM,bid,10004,2,10002.259765625,-1.740234375,2,10004,-2.0224609375,-2.1005859375,-4.91015625,-6.716796875
79700,ASH_COATED_OSMIUM,bid,10003,5,10002.259765625,-0.740234375,0,,-1.0224609375,-1.1005859375,-3.91015625,-5.716796875
79800,ASH_COATED_OSMIUM,bid,10004,5,10001.9775390625,-2.0224609375,0,,-2.2021484375,-1.88671875,-4.79296875,-6.6728515625
79900,ASH_COATED_OSMIUM,bid,10004,5,10001.7978515625,-2.2021484375,0,,-2.2060546875,-1.9052734375,-4.90234375,-7.2353515625
80000,ASH_COATED_OSMIUM,bid,10004,5,10001.7939453125,-2.2060546875,0,,-2.205078125,-1.822265625,-5.166015625,-7.0
80100,ASH_COATED_OSMIUM,bid,10004,5,10001.794921875,-2.205078125,0,,-2.1005859375,-1.9443359375,-5.4306640625,-7.130859375
80200,ASH_COATED_OSMIUM,bid,10004,5,10001.8994140625,-2.1005859375,0,,-1.88671875,-1.9599609375,-5.666015625,-7.2060546875
80300,ASH_COATED_OSMIUM,bid,10004,5,10002.11328125,-1.88671875,0,,-1.9052734375,-2.2900390625,-5.2041015625,-7.37890625
80400,ASH_COATED_OSMIUM,bid,10004,5,10002.0947265625,-1.9052734375,0,,-1.822265625,-2.6748046875,-5.314453125,-7.541015625
80500,ASH_COATED_OSMIUM,bid,10004,5,10002.177734375,-1.822265625,5,10004,-1.9443359375,-3.0615234375,-5.33984375,-7.6943359375
80500,ASH_COATED_OSMIUM,bid,10003,5,10002.177734375,-0.822265625,0,,-0.9443359375,-2.0615234375,-4.33984375,-6.6943359375
80600,ASH_COATED_OSMIUM,bid,10004,5,10002.0556640625,-1.9443359375,0,,-1.9599609375,-3.248046875,-5.4208984375,-6.9609375
80700,ASH_COATED_OSMIUM,bid,10004,5,10002.0400390625,-1.9599609375,0,,-2.2900390625,-3.728515625,-5.837890625,-6.70703125
80800,ASH_COATED_OSMIUM,bid,10004,5,10001.7099609375,-2.2900390625,0,,-2.6748046875,-4.3525390625,-5.935546875,-6.9931640625
80900,ASH_COATED_OSMIUM,bid,10004,5,10001.3251953125,-2.6748046875,0,,-3.0615234375,-4.3759765625,-5.7294921875,-7.19140625
81000,ASH_COATED_OSMIUM,bid,10004,5,10000.9384765625,-3.0615234375,0,,-3.248046875,-4.39453125,-5.8974609375,-6.8388671875
81100,ASH_COATED_OSMIUM,bid,10004,5,10000.751953125,-3.248046875,0,,-3.728515625,-4.26171875,-6.23828125,-6.97265625
81200,ASH_COATED_OSMIUM,bid,10004,5,10000.271484375,-3.728515625,0,,-4.3525390625,-4.91015625,-6.5869140625,-7.0078125
81300,ASH_COATED_OSMIUM,bid,10003,5,9999.6474609375,-3.3525390625,0,,-3.3759765625,-3.79296875,-5.6240234375,-5.841796875
81400,ASH_COATED_OSMIUM,bid,10003,5,9999.6240234375,-3.3759765625,0,,-3.39453125,-3.90234375,-5.6337890625,-5.2138671875
81500,ASH_COATED_OSMIUM,bid,10003,5,9999.60546875,-3.39453125,0,,-3.26171875,-4.166015625,-6.064453125,-4.8798828125
81600,ASH_COATED_OSMIUM,bid,10003,5,9999.73828125,-3.26171875,0,,-3.91015625,-4.4306640625,-5.73828125,-4.392578125
81700,ASH_COATED_OSMIUM,bid,10003,5,9999.08984375,-3.91015625,0,,-3.79296875,-4.666015625,-6.32421875,-4.369140625
